name,Control,H3.3 KD1,RefID
Trmt61a,K4,K4,NM_001099792
Krt28,K4,K4,NM_027574
Xylb,K4,K4,NM_001033209
Myzap,K4,K4,NM_001033208
Ldhd,K4,K4,NM_027570
Ncbp1,K4,K4,NM_001033201
Fabp3,K4,K4,NM_010174
Fadd,K4,K4,NM_010175
Cog6,K4,K4,NM_026225
Ccdc39,K4,K4,NM_026222
Ppfibp1,K4,K4,NM_026221
Mfap1a,K4,K4,NM_026220
Gpr89,K4,K4,NM_026229
Cltc,K4,K4,NM_001003908
Add1,K4,K4,NM_001102444
Wfdc5,K4,,NM_145369
Txndc5,K4,K4,NM_145367
Creb3l3,K4,K4,NM_145365
Alg1,K4,K4,NM_145362
Idi1,K4,K4,NM_145360
Btbd2,K4,K4,NM_145361
Cfap77,K4,K4,NM_001085514
Myorg,K4,K4,NM_001085515
Fam131c,K4,K4,NM_001085513
Wdr62,K4,K4,NM_146186
Zfp790,K4,K4,NM_146185
B3gnt8,K4,K4,NM_146184
Zfp428,K4,K4,NM_146183
Klc3,K4,K4,NM_146182
Mybpc2,K4,K4,NM_146189
Kctd15,K4,K4,NM_146188
Cntfr,K4,K4,NM_001136056
Cpne6,K4,K4,NM_001136057
Ate1,K4,K4,NM_001136054
Cd82,K4,K4,NM_001136055
Crmp1,K4,K4,NM_001136058
Cyp1a1,K4,K4,NM_001136059
Pithd1,K4,K4,NM_025411
Snx32,K4,K4,NM_001024560
Rgs9,K4,K4,NM_001165934
Kcna5,K4,K4,NM_145983
Phyhip,K4,K4,NM_145981
Tmem82,K4,K4,NM_145987
Prepl,K4,K4,NM_145984
Arcn1,K4,K4,NM_145985
Glt8d1,K4,K4,NM_001165930
Cys1,K4,K4,NM_001004455
4931428L18Rik,K4,K4,NM_027637
Fancd2os,K4,K4,NM_027633
Ccdc105,K4,K4,NM_027630
Gpr62,K4,K4,NM_001159652
Crybb3,K4,K4,NM_001159650
Proser2,K4,K4,NM_001159657
Snord96a,K4,K4,NR_028563
Acin1,K4,K4,NM_023190
Wdr61,K4,K4,NM_023191
Zscan25,K4,K4,NM_001081431
Knop1,K4,K4,NM_023197
Nucb2,K4,K4,NM_001130479
Tpst1,K4,K4,NM_001130476
Srrm1,K4,K4,NM_001130477
Tmx4,K4,K4,NM_029148
Gtf2e1,K4,K4,NM_028812
Rnd3,K4,K4,NM_028810
Elp3,K4,K4,NM_028811
Xpo6,K4,K4,NM_028816
Acsl3,K4,K4,NM_028817
Khdc4,K4,K4,NM_028814
Cep97,K4,K4,NM_028815
Rfx5,K4,K4,NM_017395
Sowahd,K4,K4,NM_173779
Slc45a1,K4,K4,NM_173774
Cfap100,K4,K4,NM_173775
Rab2b,K4,K4,NM_172601
Diaph2,K4,K4,NM_017398
Tdrd3,K4,K4,NM_172605
Scara3,K4,K4,NM_172604
Fus,K4,K4,NM_139149
Hlcs,K4,K4,NM_139145
Ogt,K4,K4,NM_139144
Rab40b,K4,K4,NM_139147
Zkscan8,K4,K4,NM_139141
Spats2,K4,K4,NM_139140
Slc39a6,K4,K4,NM_139143
Ttll6,K4,K4,NM_172799
Ankrd52,K4,K4,NM_172790
Btnl9,K4,,NM_172793
Zfp454,K4,K4,NM_172794
Slfn9,K4,K4,NM_172796
Egfl7,K4,,NM_198724
Egfl7,K4,,NM_198725
Vmn2r29,K4,K4,NR_003555
Mrpl48,K4,K4,NR_003559
Rab11fip1,K4,K4,NM_001080813
Smndc1,K4,K4,NM_172429
Ccdc134,K4,K4,NM_172428
Med13l,K4,K4,NM_172424
Fastkd2,K4,K4,NM_172422
Asxl2,K4,K4,NM_172421
Ttc22,K4,K4,NM_177667
Mier1,K4,K4,NM_001039081
Rbms2,K4,K4,NM_001039080
Rapgef1,K4,K4,NM_001039087
Mrpl1,K4,K4,NM_001039084
Sel1l,K4,K4,NM_001039089
Srarp,K4,,NM_001033374
Fbxo3,K4,K4,NM_212433
Wiz,K4,K4,NM_212438
Pdcd11,K4,K4,NM_011053
Wasf1,K4,K4,NM_031877
Rab3d,K4,K4,NM_031874
Msh4,K4,K4,NM_031870
Ghdc,K4,K4,NM_031871
Smarcd2,K4,K4,NM_031878
Acad12,K4,K4,NM_178799
Cdk16,K4,K4,NM_011049
Far2,K4,K4,NM_178797
Zrsr2,K4,K4,NM_178794
Ube2n,K4,K4,NM_080560
Rnf216,K4,K4,NM_080561
Ubox5,K4,K4,NM_080562
Rnf144a,K4,K4,NM_080563
Ifitm1,K4,K4,NM_001112715
Ralgapa1,K4,K4,NM_001112714
Grk6,K4,K4,NM_001112711
Zfp637,K4,K4,NM_177684
Crebl2,K4,K4,NM_177687
Ythdc1,K4,K4,NM_177680
Zfp12,K4,K4,NM_177681
Ccz1,K4,K4,NM_177682
Vgll4,K4,K4,NM_177683
H2afj,K4,K4,NM_177688
Mmp14,K4,K4,NM_008608
Mme,K4,K4,NM_008604
Mmp11,K4,K4,NM_008606
Mip,K4,K4,NM_008600
Pias2,K4,K4,NM_008602
Ubap2l,K4,K4,NM_001165984
Ubap2l,K4,K4,NM_001165985
Ubap2l,K4,K4,NM_001165986
Ubap2l,K4,K4,NM_001165987
Dcaf17,K4,K4,NM_001165980
Dcaf17,K4,K4,NM_001165981
Dcaf17,K4,K4,NM_001165982
Nicn1,K4,K4,NM_025449
Aig1,K4,K4,NM_025446
Dimt1,K4,K4,NM_025447
Taf13,K4,K4,NM_025444
Arfgap3,K4,K4,NM_025445
Alg5,K4,K4,NM_025442
Pno1,K4,K4,NM_025443
Mrps16,K4,K4,NM_025440
Nemf,K4,K4,NM_025441
Tomm70a,K4,K4,NM_138599
Fam104a,K4,K4,NM_138598
Gfm1,K4,K4,NM_138591
Zcchc7,K4,K4,NM_138590
Larp7,K4,K4,NM_138593
Usp39,K4,K4,NM_138592
Gldc,K4,K4,NM_138595
D6Wsu163e,K4,K4,NM_138594
Atp5o,K4,K4,NM_138597
Med10,K4,K4,NM_138596
Dnajc6,K4,K4,NM_001164585
Dnajc6,K4,K4,NM_001164584
Dnajc6,K4,K4,NM_001164583
Zfp961,K4,K4,NM_001164581
Mosmo,K4,K4,NM_001164580
Txlnb,K4,K4,NM_138628
Endov,K4,K4,NM_001164636
Pwwp3b,K4,K4,NM_001164631
Pwwp3b,K4,K4,NM_001164630
Pwwp3b,K4,K4,NM_001164633
Pwwp3b,K4,K4,NM_001164632
Slk,K4,K4,NM_001164639
Jam2,K4,K4,NM_023844
Gemin5,K4,K4,NM_001166671
Gemin5,K4,K4,NM_001166670
Vamp5,K4,K4,NM_001080742
Gtf2i,K4,K4,NM_001080746
Gtf2i,K4,K4,NM_001080747
Gtf2i,K4,K4,NM_001080748
Gtf2i,K4,K4,NM_001080749
Rbmx,K4,K4,NM_001166623
Micos10,K4,K4,NM_001163006
Pkd2l2,K4,K4,NM_001163004
Prr19,K4,K4,NM_001081294
Ccdc88b,K4,K4,NM_001081291
Prrc2c,K4,K4,NM_001081290
Rprd2,K4,K4,NM_001081293
Map3k10,K4,K4,NM_001081292
Ly6e,K4,K4,NM_001164037
Ly6e,K4,K4,NM_001164036
Ldb3,K4,K4,NM_001039071
Col4a5,K4,K4,NM_007736
BC031181,K4,K4,NM_001001181
Zfp941,K4,K4,NM_001001180
Baz2b,K4,K4,NM_001001182
BC048507,K4,K4,NM_001001185
Primpol,K4,K4,NM_001001184
Zfp738,K4,K4,NM_001001187
Zfp456,K4,K4,NM_001001186
Zfp1,K4,K4,NM_001037665
Snord49b,K4,K4,NR_028526
Ethe1,K4,K4,NM_023154
Snord38a,K4,K4,NR_028524
Snord19,K4,K4,NR_028523
Cwc15,K4,K4,NM_023153
Gm10451,K4,K4,NR_028520
Snord57,K4,K4,NR_028528
Hs6st2,K4,K4,NM_001077202
Yy2,K4,K4,NM_001098723
Mpc2,K4,K4,NM_027430
Wdr77,K4,K4,NM_027432
Atad2,K4,K4,NM_027435
Rprd1b,K4,K4,NM_027434
Mipep,K4,K4,NM_027436
Atp6ap2,K4,K4,NM_027439
Pnma1,K4,K4,NM_027438
Zfp296,K4,K4,NM_022409
Zfp960,K4,K4,NM_001163919
Dbndd2,K4,K4,NM_001048229
Dbndd2,K4,K4,NM_001048228
Dbndd2,K4,K4,NM_001048227
Mid1ip1,K4,K4,NM_026524
Eef1akmt1,K4,K4,NM_026526
Chac2,K4,K4,NM_026527
Fam122a,K4,K4,NM_026520
Zfp706,K4,K4,NM_026521
Chid1,K4,K4,NM_026522
Nmb,K4,K4,NM_026523
Rtraf,K4,K4,NM_026528
2700062C07Rik,K4,K4,NM_026529
Slc11a1,K4,K4,NM_013612
Ninj1,K4,K4,NM_013610
Nodal,K4,K4,NM_013611
Odc1,K4,K4,NM_013614
Odf2,K4,K4,NM_013615
Slc33a1,K4,K4,NM_015728
Acox1,K4,K4,NM_015729
Sptan1,K4,K4,NM_001076554
Rilpl2,K4,K4,NM_030259
Gpr146,K4,K4,NM_030258
Apobec3,K4,K4,NM_030255
Tusc3,K4,K4,NM_030254
Lysmd3,K4,K4,NM_030257
Bcl9l,K4,K4,NM_030256
Abtb1,K4,K4,NM_030251
Nus1,K4,K4,NM_030250
Parp9,K4,K4,NM_030253
Smim12,K4,K4,NM_030252
Rgs8,K4,K4,NM_026380
Shisa5,K4,K4,NM_026381
Snrnp48,K4,K4,NM_026382
Pnrc2,K4,K4,NM_026383
Pllp,K4,K4,NM_026385
Snx2,K4,K4,NM_026386
Tprgl,K4,K4,NM_026388
Poldip2,K4,K4,NM_026389
Slc25a23,K4,K4,NM_025877
Cdk5rap1,K4,K4,NM_025876
Rbm8a,K4,K4,NM_025875
Plin5,K4,K4,NM_025874
Trit1,K4,K4,NM_025873
Golt1b,K4,K4,NM_025872
Swsap1,K4,K4,NM_025870
Nmi,K4,K4,NM_001141948
Nmi,K4,K4,NM_001141949
Trappc13,K4,K4,NM_025879
Mrps18b,K4,K4,NM_025878
Zbtb45,K4,K4,NM_001024699
Grk3,K4,K4,NM_001035531
Nprl3,K4,K4,NM_181569
Mrgpre,K4,K4,NM_175534
Zbtb38,K4,K4,NM_175537
Dcaf12l2,K4,K4,NM_175539
Calu,K4,K4,NM_184053
Pdxdc1,K4,K4,NM_001039533
Zfp784,K4,K4,NM_001039532
Parp14,K4,K4,NM_001039530
Lif,K4,K4,NM_001039537
Pigl,K4,K4,NM_001039536
Pstk,K4,K4,NM_001039534
Mak,K4,K4,NM_001145803
Mak,K4,K4,NM_001145802
Igsf9,K4,K4,NM_001145800
Nucks1,K4,K4,NM_001145804
Prr5,K4,K4,NM_146061
Soat2,K4,K4,NM_146064
Atf7,K4,K4,NM_146065
Gspt1,K4,K4,NM_146066
Cpped1,K4,K4,NM_146067
Spidr,K4,K4,NM_146068
Nrros,K4,K4,NM_146069
Gngt2,K4,K4,NM_001038664
Mapk8ip2,K4,K4,NM_021921
Mapk1,K4,K4,NM_001038663
Pdlim7,K4,K4,NM_001114088
Nde1,K4,K4,NM_001114085
Pdlim7,K4,K4,NM_001114087
Grip1,K4,K4,NM_133442
Loxl4,K4,K4,NM_001164311
Tmem217,K4,K4,NM_001162901
Spaca6,K4,K4,NM_001162909
Zfp109,K4,K4,NM_020262
Ppp6r3,K4,K4,NM_028999
Osbpl1a,K4,K4,NM_207530
Nipal3,K4,K4,NM_028995
Pck2,K4,K4,NM_028994
Mau2,K4,K4,NM_028993
Tmem168,K4,K4,NM_028990
Dnajb2,K4,K4,NM_020266
Abcc10,K4,K4,NM_145140
Ankrd42,K4,K4,NM_028665
Ankrd45,K4,K4,NM_028664
D3Ertd751e,K4,K4,NM_028667
Fam110a,K4,K4,NM_028666
Slc35b2,K4,K4,NM_028662
Neil2,K4,K4,NM_201610
Trim12c,K4,K4,NM_175677
Slc35f6,K4,K4,NM_175675
Vmac,K4,K4,NM_001166474
Hmga1b,K4,K4,NM_001166477
Pgk1,K4,K4,NM_008828
Pfkfb2,K4,K4,NM_008825
Pfkfb1,K4,K4,NM_008824
Pgf,K4,K4,NM_008827
Pfkl,K4,K4,NM_008826
Pepd,K4,K4,NM_008820
Pex7,K4,K4,NM_008822
Lmo4,K4,K4,NM_010723
Lmnb2,K4,K4,NM_010722
Lmnb1,K4,K4,NM_010721
Phyh,K4,K4,NM_010726
Psmb8,K4,K4,NM_010724
Loxl1,K4,K4,NM_010729
Als2,K4,K4,NM_001159948
Plekhg1,K4,K4K27,NM_001159942
Syne1,K4,K4,NM_001079686
A130010J15Rik,K4,K4,NM_001160360
Ssc4d,K4,K4,NM_001160366
Serpinb9b,K4,K4,NM_011452
Sphk1,K4,K4,NM_011451
Zfp874b,K4,K4,NM_001076791
Zfp628,K4,K4,NM_170759
Spata2,K4,K4,NM_170756
Retreg2,K4,K4,NM_170755
Psmc2,K4,K4,NM_011188
Rnu12,K4,K4,NR_004432
Syce3,K4,K4,NM_001162882
Igsf10,K4,K4,NM_001162884
Cyth1,K4,K4,NM_011180
Cyth2,K4,K4,NM_011181
Cyth3,K4,K4,NM_011182
Psma3,K4,K4,NM_011184
Psmb5,K4,K4,NM_011186
Psmb7,K4,K4,NM_011187
Slc50a1,K4,K4,NM_009057
Rfx2,K4,K4,NM_009056
Rfx1,K4,K4,NM_009055
Trim27,K4,K4,NM_009054
Rfng,K4,K4,NM_009053
Bex1,K4,K4,NM_009052
Mir425,K4,K4,NR_029947
Rgl2,K4,K4,NM_009059
Ralgds,K4,K4,NM_009058
H2ac7,K4,K4,NM_178188
H2ac6,K4,K4,NM_178189
H2ac13,K4,K4,NM_178182
H2ac15,K4,K4,NM_178183
H2ac11,K4,K4,NM_178186
H2ac8,K4,K4,NM_178187
Hist1h2an,K4,K4,NM_178184
Sh3pxd2a,K4,K4,NM_008018
Fkbp1a,K4,K4,NM_008019
Ppm1g,K4,K4,NM_008014
Smc2,K4,K4,NM_008017
Fgfr3,K4,K4,NM_008010
Fgfr4,K4,K4,NM_008011
Akr1b8,K4,K4,NM_008012
Fgl2,K4,K4,NM_008013
Chga,K4,K4,NM_007693
Chkb,K4,K4,NM_007692
Chek1,K4,K4,NM_007691
Chd1,K4,K4,NM_007690
Chgb,K4,K4,NM_007694
Chrm4,K4,K4,NM_007699
Chrm1,K4,K4,NM_007698
Zfp871,K4,K4,NM_172458
Brpf3,K4,K4,NM_001081315
Dsel,K4,K4,NM_001081316
Zfand4,K4,K4,NM_001081317
Ric1,K4,K4,NM_001081319
Tmie,K4,K4,NM_146260
Fam199x,K4,K4,NM_146261
Zfr2,K4,K4,NM_001034895
Mrps10,K4,K4,NM_183086
Acd,K4,K4,NM_001012638
Noct,K4,K4,NM_009834
Cct4,K4,K4,NM_009837
Cct3,K4,K4,NM_009836
Ccng1,K4,K4,NM_009831
Ccne2,K4,K4,NM_009830
Ccnt1,K4,K4,NM_009833
Ccnk,K4,K4,NM_009832
Cct6b,K4,K4,NM_009839
Cct6a,K4,K4,NM_009838
Mrm3,K4,K4,NM_183263
Smg6,K4,K4,NM_001002764
2900060B14Rik,K4,K4,NR_027901
1700086O06Rik,K4,K4,NR_027903
1700086O06Rik,K4,K4,NR_027904
Clic3,K4,K4,NM_027085
Ubl7,K4,K4,NM_027086
Dennd6b,K4,K4,NM_027081
Bap1,K4,K4,NM_027088
Gm12238,K4,K4,NR_028480
Snora31,K4,K4,NR_028481
1700001O22Rik,K4,K4,NR_028486
1700001O22Rik,K4,K4,NR_028487
Espn,K4,K4,NM_207688
Espn,K4,K4,NM_207689
Espn,K4,K4,NM_207687
Elavl2,K4,K4,NM_207685
Kif1b,K4,K4,NM_207682
Bcl2l11,K4,K4,NM_207680
Bcl2l11,K4,K4,NM_207681
Smim6,K4,,NM_001162998
Acaa2,K4,K4,NM_177470
Wdyhv1,K4,K4,NM_029734
Eprs,K4,K4,NM_029735
Nans,K4,K4,NM_053179
Mospd2,K4,K4,NM_029730
Kifc5b,K4,K4,NM_053173
Trim33,K4,K4,NM_053170
Mcoln1,K4,K4,NM_053177
Apobr,K4,K4,NM_138310
Crocc,K4,K4,NM_172122
Vps41,K4,K4,NM_172120
Zc3h3,K4,K4,NM_172121
Lsm2,K4,K4,NM_030597
Rcan2,K4,,NM_030598
Ccdc8,K4,K4,NM_001101535
Sult2a4,K4,K4,NM_001101534
Plaa,K4,K4,NM_172695
Patj,K4,K4,NM_172696
Prpf38a,K4,K4,NM_172697
Mindy1,K4,K4,NM_133858
Gba2,K4,K4,NM_172692
Galnt12,K4,K4,NM_172693
Snapin,K4,K4,NM_133854
Usp53,K4,K4,NM_133857
Efcab14,K4,K4,NM_172698
Foxj3,K4,K4,NM_172699
Golga2,K4,K4,NM_133852
Mm2pr,K4,K4,NR_015478
1700086O06Rik,K4,K4,NR_015475
Atcayos,K4,K4,NR_015477
3830408C21Rik,K4,K4,NR_015471
2610203C22Rik,K4,K4,NR_015470
Oip5os1,K4,K4,NR_015473
Pim3,K4,K4,NM_145478
Gm11346,K4,K4,NR_024599
Tbc1d22a,K4,K4,NM_145476
Alg12,K4,K4,NM_145477
Cerk,K4,K4,NM_145475
C030006K11Rik,K4,K4,NM_145472
Csdc2,K4,K4,NM_145473
Deptor,K4,K4,NM_145470
Lrrc14,K4,K4,NM_145471
Smarce1,K4,K4,NM_020618
Mogs,K4,K4,NM_020619
Mocs1,K4,K4,NM_028464
Srd5a3,K4,K4,NM_020611
Taf1b,K4,K4,NM_020614
Atp5c1,K4,K4,NM_020615
Alg9,K4,K4,NM_133981
Fras1,K4,K4,NM_175473
Tut4,K4,K4,NM_175472
Cyp26b1,K4,,NM_175475
Pheta1,K4,K4,NM_175474
Zfp574,K4,K4,NM_175477
Lrfn3,K4,K4,NM_175478
Unc93b1,K4,K4,NM_001161428
Mtif2,K4,K4,NM_133767
Fbxo31,K4,K4,NM_133765
Ikbkg,K4,K4,NM_001161424
Ikbkg,K4,K4,NM_001161423
Ncapg2,K4,K4,NM_133762
Dcp1a,K4,K4,NM_133761
Btbd18,K4,K4,NM_001145100
Zkscan17,K4,K4,NM_001130529
Wrb,K4,K4,NM_207301
Map6,K4,K4,NM_001048167
Lzts2,K4,K4,NM_001130526
Fxr1,K4,K4,NM_001113189
Fxr1,K4,K4,NM_001113188
Pkd1l3,K4,K4,NM_001039700
Fnbp4,K4,K4,NM_018828
Ap3m1,K4,K4,NM_018829
Sertad1,K4,K4,NM_018820
Socs6,K4,K4,NM_018821
Sgsh,K4,K4,NM_018822
Nfat5,K4,K4,NM_018823
Slc23a2,K4,K4,NM_018824
Sh2b2,K4,K4K27,NM_018825
Vcl,K4,K4,NM_009502
Cdhr5,K4,K4,NM_001114322
Ccpg1,K4,K4,NM_001114328
Nfe2l3,K4,K4,NM_010903
Nfe2l2,K4,K4,NM_010902
Nfatc3,K4,K4,NM_010901
Nfatc2ip,K4,K4,NM_010900
Nfkbia,K4,K4,NM_010907
Nfkbil1,K4,K4,NM_010909
Nfkbib,K4,K4,NM_010908
Mtch1,K4,K4,NM_019880
Uba52,K4,K4,NM_019883
Snx18,K4,K4,NM_130796
Lat,K4,K4,NM_010689
Cdv3,K4,K4,NM_175565
Wars,K4,K4,NM_001164314
Tmprss3,K4,K4,NM_080727
Zmym1,K4,K4,NM_026670
Large1,K4,K4,NM_010687
Spag7,K4,K4,NM_001167669
Acaa1a,K4,K4,NM_130864
Cdk9,K4,K4,NM_130860
Grk2,K4,K4,NM_130863
Nobox,K4,K4,NM_130869
Pdcd7,K4,K4,NM_016688
Uba2,K4,K4,NM_016682
Zkscan5,K4,K4,NM_016683
Clasrp,K4,K4,NM_016680
Chek2,K4,K4,NM_016681
Sfrp4,K4,K4,NM_016687
Zscan12,K4,K4,NM_016684
Comp,K4,K4,NM_016685
Vmp1,K4,K4,NM_029478
Adal,K4,K4,NM_029475
Kctd10,K4,K4,NM_001159941
Mab21l4,K4,,NM_001159940
Npat,K4,K4,NM_001081152
Unc13c,K4,K4,NM_001081153
Lonrf1,K4,K4,NM_001081150
Gan,K4,K4,NM_001081151
Marf1,K4,K4,NM_001081154
Rap1gap,K4,K4,NM_001081155
Cluh,K4,K4,NM_001081158
Gpr12,K4,K4,NM_001010941
Gm9785,K4,K4,NM_001045541
Med15,K4,K4,NM_001040683
Clmn,K4,K4,NM_001040682
Hsd3b7,K4,K4,NM_001040684
Zfp692,K4,K4,NM_001040686
Rspo4,K4,K4,NM_001040689
Btn1a1,K4,K4,NM_013483
Btk,K4,K4,NM_013482
Bop1,K4,K4,NM_013481
C2,K4,K4,NM_013484
Nxf1,K4,K4,NM_016813
Dlg4,K4,K4,NM_007864
Dll3,K4,K4,NM_007866
Dld,K4,K4,NM_007861
Dlg1,K4,K4,NM_007862
Mpp3,K4,K4,NM_007863
Dnajc1,K4,K4,NM_007869
Marveld2,K4,K4,NM_178410
Zfp334,K4,K4,NM_178411
Thnsl2,K4,K4,NM_178413
Lasp1,K4,K4,NM_010688
Bbs9,K4,K4,NM_178415
Zfp867,K4,K4,NM_178417
Lamp1,K4,K4,NM_010684
Lamp2,K4,K4,NM_010685
Laptm5,K4,K4,NM_010686
Lama3,K4,K4,NM_010680
Lama4,K4,K4,NM_010681
Lamc1,K4,K4,NM_010683
Sorbs1,K4,K4,NM_178362
Exoc3l,K4,K4,NM_177788
Hif1an,K4,K4,NM_176958
Lig4,K4,K4,NM_176953
Trpa1,K4,K4,NM_177781
Xkr5,K4,K4,NM_176951
Nckap5,K4,,NM_176957
Celf5,K4,K4,NM_176954
Pdlim4,K4,K4,NM_019417
Slc12a3,K4,K4,NM_019415
Prx,K4,K4,NM_019412
Pfn2,K4,K4,NM_019410
Ppp2ca,K4,K4,NM_019411
Arl6ip1,K4,K4,NM_019419
Atp5h,K4,K4,NM_027862
0610010F05Rik,K4,K4,NM_027860
Slc41a3,K4,K4,NM_027868
Pnpt1,K4,K4,NM_027869
Fahd1,K4,K4,NM_023480
Lck,K4,K4,NM_001162432
1110032A03Rik,K4,K4,NM_023483
Zscan10,K4,K4,NM_001033425
Thoc2,K4,K4,NM_001033422
Dock1,K4,K4,NM_001033420
Eya3,K4,K4,NM_210071
Tmem211,K4,K4,NM_001033428
Spint2,K4,K4,NM_001082548
Rab19,K4,K4,NM_011226
Purb,K4,K4,NM_011221
Pts,K4,K4,NM_011220
Pxn,K4,K4,NM_011223
Rab33a,K4,K4,NM_011228
Klhl18,K4,K4,NM_177771
Srsf12,K4,K4,NM_177774
Zdhhc22,K4,K4,NM_001080943
Zfp429,K4,K4,NM_001080941
Armc7,K4,K4,NM_177778
Larp4,K4,K4,NM_001080948
Ttc5,K4,K4,NM_001080949
Rbm12b2,K4,K4,NM_198957
Zfp120,K4,K4,NM_181266
Fitm1,K4,K4,NM_026808
Klk5,K4,,NM_026806
Svop,K4,K4,NM_026805
Fam118b,K4,K4,NM_194257
Slc30a1,K4,K4,NM_009579
Zic3,K4,K4,NM_009575
Zik1,K4,K4,NM_009577
Fchsd2,K4,K4,NM_001146010
R3hcc1,K4,K4,NM_001146012
Tmem25,K4,K4,NM_027865
Guk1,K4,K4,NM_008193
Gucy2e,K4,K4,NM_008192
Gk,K4,K4,NM_008194
H1f0,K4,K4,NM_008197
Firre,K4,K4,NR_026976
Porcn,K4,K4,NM_145907
Porcn,K4,K4,NM_145908
Mrps25,K4,K4,NM_025578
Snx16,K4,K4,NM_001127191
0610039K10Rik,K4,K4,NR_028113
4930523C07Rik,K4,K4,NR_028111
2610528J11Rik,K4,K4,NM_025572
Srsf9,K4,K4,NM_025573
Mrpl20,K4,K4,NM_025570
Pam16,K4,K4,NM_025571
Ptpmt1,K4,K4,NM_025576
Rex1bd,K4,K4,NM_025577
Pyurf,K4,K4,NM_025574
Sys1,K4,K4,NM_025575
Hdac1,K4,K4,NM_008228
Hcn3,K4,K4,NM_008227
Hcn2,K4,K4,NM_008226
Hcfc1,K4,K4,NM_008224
Hccs,K4,K4,NM_008222
Mir291a,K4,K4,NR_029641
Mir290a,K4,K4,NR_029640
Mir293,K4,K4,NR_029643
Mir292,K4,K4,NR_029642
Mir295,K4,K4,NR_029645
Mir294,K4,K4,NR_029644
Tcf7l2,K4,K4,NM_001142921
Tcf7l2,K4,K4,NM_001142920
Tcf7l2,K4,K4,NM_001142924
Zfp207,K4,K4,NM_001130169
Oxr1,K4,K4,NM_001130163
Oxr1,K4,K4,NM_001130164
Oxr1,K4,K4,NM_001130165
Sdf2l1,K4,K4,NM_022324
Cops9,K4,K4,NM_001163425
Ifi35,K4,K4,NM_027320
Srrd,K4,K4,NM_027323
Prrg1,K4,K4,NM_027322
Tatdn3,K4,K4,NM_001163421
Fam172a,K4,K4,NM_001163420
Tatdn3,K4,K4,NM_001163422
Mif-ps6,K4,K4,NM_001111330
Mrpl19,K4,K4,NM_026490
Taf1c,K4,K4,NM_021441
Ppcs,K4,K4,NM_026494
Nacc2,K4,K4,NM_026495
Grhl2,K4,K4,NM_026496
Mrps11,K4,K4,NM_026498
Srsf6,K4,K4,NM_026499
Elp2,K4,K4,NM_021448
Crbn,K4,K4,NM_021449
Znrf2,K4,K4,NM_199143
Cyren,K4,K4,NM_199145
Ppp1r37,K4,K4,NM_199149
Parl,K4,K4,NM_001005767
Rps20,K4,K4,NM_026147
Dhdds,K4,K4,NM_026144
Kctd10,K4,K4,NM_026145
Armh4,K4,K4,NM_026142
Far1,K4,K4,NM_026143
Ears2,K4,K4,NM_026140
Ppil4,K4,K4,NM_026141
Nbeal1,K4,K4,NM_173444
Rccd1,K4,K4,NM_173445
Vcpip1,K4,K4,NM_173443
Lims1,K4,K4,NM_026148
Nudcd1,K4,K4,NM_026149
Pigs,K4,K4,NM_201406
Dennd4b,K4,K4,NM_201407
Immt,K4,K4,NM_029673
Got1l1,K4,K4,NM_029674
Gars,K4,K4,NM_180678
Rbm33,K4,K4,NM_028234
Ttc30b,K4,K4,NM_028235
Sgo1,K4,K4,NM_028232
Lrpprc,K4,K4,NM_028233
Shmt2,K4,K4,NM_028230
Rab38,K4,K4,NM_028238
Guf1,K4,K4,NM_172711
Sdad1,K4,K4,NM_172713
Uba6,K4,K4,NM_172712
Lin54,K4,K4,NM_172714
Chfr,K4,K4,NM_172717
Pcgf3,K4,K4,NM_172716
Gcn1,K4,K4,NM_172719
Sgsm1,K4,K4,NM_172718
Dhx37,K4,K4,NM_203319
Kif5a,K4,K4,NM_001039000
C330021F23Rik,K4,K4,NM_001024728
Tom1,K4,K4,NM_001136259
Zfp607a,K4,K4,NM_001024726
Hmcn1,K4,K4,NM_001024720
Brk1,K4,K4,NM_133937
Smtnl2,K4,K4,NM_177776
D11Wsu47e,K4,K4,NM_177777
Galk2,K4,K4,NM_175154
Sash1,K4,K4,NM_175155
Thap3,K4,K4,NM_175152
Ints14,K4,K4,NM_175153
Txndc15,K4,K4,NM_175150
Tatdn1,K4,K4,NM_175151
Utp20,K4,K4,NM_175158
Gprc5c,K4,K4,NM_001110337
Eci2,K4,K4,NM_001110332
Eci2,K4,K4,NM_001110331
Fiz1,K4,K4,NM_001110330
Gprc5c,K4,K4,NM_001110338
Adgrg2,K4,K4,NM_178712
Tnpo1,K4,K4,NM_178716
Mief1,K4,K4,NM_178719
Bicd1,K4,K4,NM_001112796
Polq,K4,K4,NM_001159369
Per1,K4,K4,NM_001159367
Cep97,K4,K4,NM_001159366
Cep97,K4,K4,NM_001159365
Cep97,K4,K4,NM_001159364
Dip2b,K4,K4,NM_001159361
Actn2,K4,K4,NM_033268
Heatr5a,K4,K4,NM_177171
Lmbrd2,K4,K4,NM_177178
Clcn3,K4,K4,NM_173876
Clcn3,K4,K4,NM_173874
Clcn3,K4,K4,NM_173873
Rnf165,K4,K4,NM_001164504
Akap11,K4,K4,NM_001164503
Sumo3,K4,K4,NM_019929
Itpr2,K4,K4,NM_019923
Akap10,K4,K4,NM_019921
Mtm1,K4,K4,NM_019926
Arih1,K4,K4,NM_019927
